file_id,img_readable,mask_readable,size_match,issues_count,issues,img_format,img_shape,img_dtype,img_bands,img_has_data,img_nodata,mask_format,mask_shape,mask_classes,mask_values,mask_range
biodiversity_1838,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1839,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1840,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1841,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 3]","(np.uint8(1), np.uint8(3))"
biodiversity_1842,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1843,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1845,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1846,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 3]","(np.uint8(1), np.uint8(3))"
biodiversity_1847,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 3]","(np.uint8(1), np.uint8(3))"
biodiversity_1848,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1849,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1850,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1851,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1852,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1853,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1854,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1855,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1856,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1857,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1858,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1859,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1860,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1861,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1862,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1863,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_1864,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_1867,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1868,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1870,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1871,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1872,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1873,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1874,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",6,"[0, 1, 2, 3, 4, 5]","(np.uint8(0), np.uint8(5))"
biodiversity_1875,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",6,"[0, 1, 2, 3, 4, 5]","(np.uint8(0), np.uint8(5))"
biodiversity_1876,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 3]","(np.uint8(1), np.uint8(3))"
biodiversity_1877,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1878,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_1879,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[0, 1, 2, 5]","(np.uint8(0), np.uint8(5))"
biodiversity_1880,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[0, 1, 2, 4]","(np.uint8(0), np.uint8(4))"
biodiversity_1881,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1882,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1883,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1884,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 3]","(np.uint8(1), np.uint8(3))"
biodiversity_1885,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1886,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1888,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1889,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1890,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1891,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1892,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1893,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1894,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 3]","(np.uint8(1), np.uint8(3))"
biodiversity_1896,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1897,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1899,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1900,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1901,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1902,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1903,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1905,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1906,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1907,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1908,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1909,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1910,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1911,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1912,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1915,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1916,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1917,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 4, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_1918,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 4, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_1919,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 4, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_1920,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 4, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_1921,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",5,"[1, 2, 3, 4, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_1922,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",5,"[1, 2, 3, 4, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_1923,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1924,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1926,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",5,"[0, 1, 2, 4, 5]","(np.uint8(0), np.uint8(5))"
biodiversity_1929,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1930,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1934,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1935,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1936,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1937,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1939,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1940,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1941,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1942,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 3]","(np.uint8(1), np.uint8(3))"
biodiversity_1943,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 3]","(np.uint8(1), np.uint8(3))"
biodiversity_1944,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1945,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1946,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1948,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1950,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1951,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1952,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1953,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1954,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1956,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1957,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1958,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1959,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1960,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1961,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1962,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1963,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1965,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 4, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_1966,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 4, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_1967,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 4, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_1968,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",5,"[1, 2, 3, 4, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_1969,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",5,"[1, 2, 3, 4, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_1971,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1972,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1973,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[0, 1, 2, 4]","(np.uint8(0), np.uint8(4))"
biodiversity_1974,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[0, 1, 2, 4]","(np.uint8(0), np.uint8(4))"
biodiversity_1975,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1976,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 3]","(np.uint8(1), np.uint8(3))"
biodiversity_1977,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1979,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1980,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1982,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1983,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1984,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1985,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1986,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1987,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1988,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1989,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 3]","(np.uint8(1), np.uint8(3))"
biodiversity_1990,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 3]","(np.uint8(1), np.uint8(3))"
biodiversity_1991,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1992,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1993,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_1996,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1997,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1998,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_1999,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_2000,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_2001,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_2002,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",2,"[1, 2]","(np.uint8(1), np.uint8(2))"
biodiversity_2006,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_2007,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_2008,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_2009,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_2010,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 4, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_2011,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_2012,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[0, 1, 2, 5]","(np.uint8(0), np.uint8(5))"
biodiversity_2013,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",5,"[0, 1, 2, 4, 5]","(np.uint8(0), np.uint8(5))"
biodiversity_2014,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 4, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_2015,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 4, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_2016,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",5,"[1, 2, 3, 4, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_2017,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",5,"[1, 2, 3, 4, 5]","(np.uint8(1), np.uint8(5))"
biodiversity_2018,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[1, 2, 3, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_2019,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",3,"[1, 2, 4]","(np.uint8(1), np.uint8(4))"
biodiversity_2020,True,True,True,0,,GeoTIFF,"(512, 512, 4)",float32,4,True,,PNG,"(512, 512)",4,"[0, 1, 2, 4]","(np.uint8(0), np.uint8(4))"
